TFJ Builtin, PromiseAllResolveElementClosure, 1216
TFJ Builtin, PromiseCatch, 11172
TFJ Builtin, PromiseCatchFinally, 776
TFJ Builtin, PromiseConstructor, 3240
TFJ Builtin, PromiseFinally, 1272
TFJ Builtin, PromiseGetCapabilitiesExecutor, 299
TFJ Builtin, PromiseHandle, 4984
TFJ Builtin, PromiseInternalConstructor, 490
TFJ Builtin, PromiseRace, 4180
TFJ Builtin, PromiseReject, 3356
TFJ Builtin, PromiseRejectClosure, 884
TFJ Builtin, PromiseResolveClosure, 4520
TFJ Builtin, PromiseResolveWrapper, 111
TFJ Builtin, PromiseThen, 10824
TFJ Builtin, PromiseThenFinally, 776
TFJ Builtin, PromiseThrowerFinally, 59
TFJ Builtin, PromiseValueThunkFinally, 28
TFJ Builtin, ProxyConstructor, 75
TFJ Builtin, ProxyConstructor_ConstructStub, 700
TFJ Builtin, RegExpConstructor, 3256
TFJ Builtin, RegExpInternalMatch, 13964
TFJ Builtin, RegExpPrototypeCompile, 1102
TFJ Builtin, RegExpPrototypeDotAllGetter, 315
TFJ Builtin, RegExpPrototypeExec, 14879
TFJ Builtin, RegExpPrototypeFlagsGetter, 2455
TFJ Builtin, RegExpPrototypeGlobalGetter, 283
TFJ Builtin, RegExpPrototypeIgnoreCaseGetter, 283
TFJ Builtin, RegExpPrototypeMatch, 33890
TFJ Builtin, RegExpPrototypeMultilineGetter, 283
TFJ Builtin, RegExpPrototypeReplace, 732
TFJ Builtin, RegExpPrototypeSearch, 5704
TFJ Builtin, RegExpPrototypeSourceGetter, 367
TFJ Builtin, RegExpPrototypeSplit, 732
TFJ Builtin, RegExpPrototypeStickyGetter, 283
TFJ Builtin, RegExpPrototypeTest, 4032
TFJ Builtin, RegExpPrototypeUnicodeGetter, 283
TFJ Builtin, ResolvePromise, 4464
TFJ Builtin, ReturnReceiver, 28
TFJ Builtin, SetConstructor, 3540
TFJ Builtin, SetIteratorPrototypeNext, 1168
TFJ Builtin, SetPrototypeAdd, 2664
TFJ Builtin, SetPrototypeDelete, 2268
TFJ Builtin, SetPrototypeEntries, 250
TFJ Builtin, SetPrototypeForEach, 576
TFJ Builtin, SetPrototypeGetSize, 99
TFJ Builtin, SetPrototypeHas, 1900
TFJ Builtin, SetPrototypeValues, 250
TFJ Builtin, StringConstructor, 980
TFJ Builtin, StringConstructor_ConstructStub, 2472
TFJ Builtin, StringFromCharCode, 1936
TFJ Builtin, StringIteratorPrototypeNext, 3032
